age,education,education-num,relationship,race,gender,capital-gain,hours-per-week,income
46, Doctorate,16, Husband, White, Male,0,60,1
49, HS-grad,9, Husband, White, Male,7688,55,1
48, HS-grad,9, Husband, White, Male,0,30,0
34, HS-grad,9, Not-in-family, Black, Male,0,40,0
26, HS-grad,9, Not-in-family, White, Male,0,40,0
40, Assoc-acdm,12, Own-child, White, Female,0,45,0
27, Bachelors,13, Own-child, White, Female,0,40,0
42, HS-grad,9, Husband, White, Male,0,40,0
30, 7th-8th,4, Husband, White, Male,0,40,0
35, Bachelors,13, Unmarried, White, Female,0,55,0
30, Some-college,10, Husband, White, Male,0,40,0
37, HS-grad,9, Wife, White, Female,0,40,0
64, Masters,14, Other-relative, White, Female,0,8,0
30, Some-college,10, Not-in-family, White, Male,0,24,0
38, Some-college,10, Own-child, White, Female,0,25,0
23, HS-grad,9, Own-child, Black, Male,0,40,0
22, Some-college,10, Own-child, White, Female,0,15,0
31, Some-college,10, Unmarried, Black, Female,0,38,0
45, HS-grad,9, Husband, White, Male,0,40,1
52, Some-college,10, Husband, White, Male,0,40,0
25, HS-grad,9, Not-in-family, White, Male,0,40,0
35, Some-college,10, Not-in-family, White, Male,0,40,0
30, HS-grad,9, Not-in-family, Black, Male,0,40,0
20, HS-grad,9, Own-child, White, Male,0,25,0
61, HS-grad,9, Husband, White, Male,0,40,0
53, HS-grad,9, Not-in-family, White, Male,0,48,1
18, 12th,8, Own-child, White, Male,0,20,0
19, HS-grad,9, Unmarried, Black, Female,0,40,0
32, Some-college,10, Other-relative, Asian-Pac-Islander, Male,0,40,0
25, Some-college,10, Husband, White, Male,0,40,0
41, HS-grad,9, Husband, White, Male,0,35,0
76, Bachelors,13, Husband, White, Male,0,10,0
40, HS-grad,9, Not-in-family, White, Male,0,40,0
43, Bachelors,13, Husband, White, Male,0,50,0
26, Some-college,10, Not-in-family, White, Male,0,40,0
32, 7th-8th,4, Unmarried, White, Female,0,35,0
22, Bachelors,13, Not-in-family, White, Male,0,40,0
23, Some-college,10, Not-in-family, White, Female,0,35,0
31, Some-college,10, Unmarried, White, Female,0,40,0
20, HS-grad,9, Other-relative, White, Male,0,60,0
28, Some-college,10, Own-child, White, Male,0,40,0
29, Bachelors,13, Own-child, White, Male,0,50,0
41, Some-college,10, Wife, White, Female,7298,40,1
26, 11th,7, Husband, White, Male,0,40,0
68, 11th,7, Unmarried, White, Male,0,20,0
44, HS-grad,9, Other-relative, Black, Male,0,32,0
37, Bachelors,13, Husband, White, Male,0,65,1
28, Masters,14, Not-in-family, Black, Female,0,45,0
49, HS-grad,9, Husband, White, Male,0,40,1
36, 11th,7, Not-in-family, White, Female,0,32,0
19, HS-grad,9, Other-relative, White, Male,0,40,0
43, Masters,14, Husband, White, Male,0,40,1
48, Assoc-voc,11, Husband, White, Male,0,43,1
44, Bachelors,13, Husband, White, Male,0,40,1
20, Some-college,10, Own-child, White, Female,0,20,0
20, HS-grad,9, Own-child, Black, Male,0,20,0
43, HS-grad,9, Wife, White, Female,0,40,0
42, HS-grad,9, Other-relative, Asian-Pac-Islander, Male,0,40,0
48, Bachelors,13, Husband, White, Male,0,40,1
58, 10th,6, Wife, White, Female,0,35,1
35, Assoc-acdm,12, Unmarried, White, Female,0,24,0
26, 7th-8th,4, Husband, Other, Male,0,40,0
18, 11th,7, Own-child, White, Male,0,20,0
44, Some-college,10, Unmarried, White, Female,0,40,0
51, 11th,7, Own-child, White, Male,0,40,0
35, Bachelors,13, Own-child, Asian-Pac-Islander, Male,0,40,0
44, HS-grad,9, Not-in-family, White, Male,0,68,0
45, HS-grad,9, Not-in-family, White, Male,3325,40,0
52, Bachelors,13, Husband, White, Male,0,40,1
73, Prof-school,15, Husband, White, Male,0,40,0
38, Some-college,10, Husband, White, Male,0,45,0
46, Masters,14, Husband, White, Male,0,40,1
19, HS-grad,9, Own-child, White, Male,0,40,0
69, HS-grad,9, Unmarried, White, Female,1848,12,0
36, Bachelors,13, Wife, White, Female,0,60,0
40, Some-college,10, Husband, White, Male,0,44,1
23, Some-college,10, Other-relative, White, Female,0,40,0
39, Bachelors,13, Husband, White, Male,0,50,1
56, Bachelors,13, Husband, White, Male,0,45,1
25, 5th-6th,3, Not-in-family, White, Female,0,33,0
51, HS-grad,9, Not-in-family, Black, Male,0,40,0
33, Prof-school,15, Not-in-family, White, Female,0,65,1
36, 5th-6th,3, Unmarried, Other, Female,0,35,0
33, HS-grad,9, Husband, Black, Male,0,40,0
48, Masters,14, Husband, White, Male,0,40,1
29, Some-college,10, Husband, White, Male,5013,40,0
39, Masters,14, Husband, White, Male,0,72,0
25, HS-grad,9, Husband, White, Male,0,40,0
66, Some-college,10, Husband, White, Male,0,40,0
32, HS-grad,9, Husband, Asian-Pac-Islander, Male,0,40,0
41, Masters,14, Husband, White, Male,7298,70,1
50, HS-grad,9, Husband, White, Male,99999,50,1
18, 11th,7, Own-child, White, Male,0,20,0
54, HS-grad,9, Husband, White, Male,0,40,1
46, HS-grad,9, Not-in-family, Black, Female,0,40,0
38, Bachelors,13, Husband, Asian-Pac-Islander, Male,3103,60,1
29, HS-grad,9, Not-in-family, White, Male,0,45,0
53, 9th,5, Not-in-family, Black, Male,0,40,0
36, HS-grad,9, Wife, White, Female,0,50,0
32, HS-grad,9, Husband, White, Male,0,40,0
53, 7th-8th,4, Husband, White, Male,4386,50,1
44, Some-college,10, Husband, White, Male,0,72,0
23, HS-grad,9, Not-in-family, White, Female,0,40,0
27, HS-grad,9, Own-child, White, Female,0,35,0
42, Some-college,10, Husband, White, Male,0,40,1
50, Some-college,10, Husband, White, Male,0,60,1
46, Some-college,10, Husband, White, Male,7688,38,1
54, Some-college,10, Husband, White, Male,0,40,0
22, HS-grad,9, Own-child, White, Male,0,40,0
39, HS-grad,9, Not-in-family, White, Female,4687,50,1
59, Prof-school,15, Not-in-family, White, Male,0,50,0
22, HS-grad,9, Own-child, White, Male,0,40,0
73, 10th,6, Not-in-family, White, Female,0,10,0
51, Bachelors,13, Not-in-family, White, Female,0,40,0
36, HS-grad,9, Own-child, Black, Male,0,35,0
32, Some-college,10, Not-in-family, White, Male,0,30,0
24, HS-grad,9, Husband, White, Male,0,40,0
63, HS-grad,9, Not-in-family, White, Female,0,4,0
21, 5th-6th,3, Not-in-family, White, Male,0,40,0
35, Bachelors,13, Husband, White, Male,0,40,1
54, Some-college,10, Unmarried, White, Female,0,48,0
61, Masters,14, Unmarried, White, Female,0,25,0
52, Prof-school,15, Wife, White, Female,3103,30,1
42, Assoc-voc,11, Unmarried, White, Female,0,40,0
30, Bachelors,13, Husband, White, Male,99999,35,1
41, 5th-6th,3, Husband, Other, Male,0,40,0
47, HS-grad,9, Not-in-family, White, Male,0,40,0
44, Masters,14, Unmarried, White, Female,0,20,0
50, Masters,14, Not-in-family, Amer-Indian-Eskimo, Female,0,50,1
37, 7th-8th,4, Husband, White, Male,0,40,0
32, HS-grad,9, Not-in-family, White, Male,0,40,0
32, HS-grad,9, Unmarried, White, Female,0,40,0
41, Some-college,10, Not-in-family, White, Male,0,40,0
43, Masters,14, Husband, White, Male,0,45,1
45, Bachelors,13, Husband, White, Male,0,40,0
36, Assoc-voc,11, Not-in-family, White, Male,0,38,0
47, Assoc-voc,11, Husband, White, Male,0,48,1
42, Masters,14, Husband, White, Male,0,50,1
36, 11th,7, Husband, White, Male,0,47,0
21, Assoc-voc,11, Own-child, White, Female,0,30,0
40, Bachelors,13, Unmarried, White, Female,5455,40,0
22, Some-college,10, Own-child, White, Female,0,29,0
28, 11th,7, Unmarried, White, Female,0,40,0
31, Some-college,10, Not-in-family, White, Male,0,40,1
49, Masters,14, Husband, White, Male,0,40,1
29, Assoc-acdm,12, Own-child, White, Male,0,60,0
43, Assoc-voc,11, Husband, White, Male,0,22,0
53, HS-grad,9, Husband, White, Male,0,40,1
42, 7th-8th,4, Husband, White, Male,0,40,0
60, Bachelors,13, Not-in-family, White, Female,0,42,0
18, 11th,7, Own-child, White, Female,0,15,0
40, Some-college,10, Unmarried, White, Female,0,40,0
39, Bachelors,13, Unmarried, White, Female,0,48,0
38, Bachelors,13, Unmarried, Asian-Pac-Islander, Male,0,40,0
38, Bachelors,13, Wife, White, Female,7688,40,1
22, 10th,6, Unmarried, White, Male,0,40,0
34, Some-college,10, Husband, White, Male,0,62,0
57, HS-grad,9, Not-in-family, White, Female,0,38,0
43, Some-college,10, Husband, Other, Male,0,32,0
49, Doctorate,16, Husband, White, Male,0,60,0
47, HS-grad,9, Unmarried, White, Female,0,48,0
44, Masters,14, Husband, Black, Male,0,60,1
27, HS-grad,9, Own-child, Black, Male,0,40,0
78, 7th-8th,4, Husband, White, Male,1797,15,0
30, Bachelors,13, Own-child, White, Male,0,40,0
22, Bachelors,13, Not-in-family, White, Male,0,40,0
37, HS-grad,9, Husband, White, Male,0,60,1
48, Bachelors,13, Unmarried, White, Female,0,56,1
43, Some-college,10, Husband, White, Male,0,45,1
26, HS-grad,9, Not-in-family, Black, Male,0,40,0
20, HS-grad,9, Own-child, White, Male,0,40,0
25, HS-grad,9, Unmarried, White, Female,0,30,0
24, HS-grad,9, Not-in-family, White, Male,0,40,0
45, Some-college,10, Husband, White, Male,7688,50,1
49, HS-grad,9, Not-in-family, White, Male,0,40,0
19, Some-college,10, Own-child, White, Male,0,32,0
29, Bachelors,13, Husband, White, Male,0,40,0
43, Some-college,10, Husband, White, Male,0,40,1
17, 10th,6, Other-relative, White, Male,0,10,0
39, Bachelors,13, Husband, Black, Male,0,60,0
50, HS-grad,9, Husband, White, Male,0,40,1
42, 9th,5, Own-child, Black, Male,0,35,0
41, Bachelors,13, Husband, White, Male,0,40,0
31, 1st-4th,2, Not-in-family, White, Male,0,37,0
20, Some-college,10, Own-child, White, Female,0,15,0
51, HS-grad,9, Husband, White, Male,7298,50,1
45, Some-college,10, Husband, White, Male,3103,42,0
41, HS-grad,9, Husband, White, Male,0,40,0
56, Bachelors,13, Husband, White, Male,0,40,1
29, Some-college,10, Husband, White, Male,3411,70,0
44, Bachelors,13, Unmarried, White, Female,0,40,1
33, Assoc-acdm,12, Husband, Asian-Pac-Islander, Male,0,60,0
39, Assoc-voc,11, Unmarried, White, Female,0,40,0
41, HS-grad,9, Unmarried, White, Female,0,32,0
59, Bachelors,13, Unmarried, White, Female,0,40,0
22, HS-grad,9, Not-in-family, White, Female,0,40,0
26, Bachelors,13, Own-child, White, Male,0,45,0
44, HS-grad,9, Wife, White, Female,0,40,1
43, HS-grad,9, Husband, White, Male,0,40,0
33, Masters,14, Husband, White, Male,0,45,1
29, HS-grad,9, Own-child, White, Female,0,40,0
24, Some-college,10, Not-in-family, Black, Female,0,35,0
37, HS-grad,9, Husband, White, Male,0,40,0
22, HS-grad,9, Other-relative, White, Male,0,40,0
37, Doctorate,16, Wife, White, Female,0,35,0
41, Some-college,10, Not-in-family, White, Female,0,55,0
28, 7th-8th,4, Husband, White, Male,0,55,0
23, Bachelors,13, Not-in-family, White, Female,0,15,0
57, HS-grad,9, Husband, White, Male,0,40,0
19, Some-college,10, Own-child, White, Female,0,20,0
19, HS-grad,9, Other-relative, White, Male,0,70,0
90, HS-grad,9, Husband, White, Male,0,30,0
58, Some-college,10, Husband, White, Male,0,40,1
30, Assoc-acdm,12, Not-in-family, White, Male,0,52,0
19, Some-college,10, Own-child, White, Female,0,20,0
37, Some-college,10, Unmarried, Black, Female,0,40,0
35, Assoc-voc,11, Not-in-family, White, Female,0,65,0
22, Some-college,10, Not-in-family, White, Female,0,50,0
21, Some-college,10, Own-child, White, Male,0,30,0
53, 5th-6th,3, Husband, White, Male,0,40,0
57, Prof-school,15, Husband, White, Male,0,36,0
46, 11th,7, Unmarried, Black, Female,0,40,0
46, Bachelors,13, Husband, White, Male,0,38,1
35, Some-college,10, Not-in-family, White, Female,0,40,0
42, Some-college,10, Husband, White, Male,3103,45,1
24, Some-college,10, Own-child, White, Male,0,40,0
21, HS-grad,9, Not-in-family, White, Male,3674,50,0
34, HS-grad,9, Not-in-family, White, Male,0,40,0
35, HS-grad,9, Not-in-family, White, Female,0,40,0
33, Some-college,10, Not-in-family, White, Male,0,40,0
61, Some-college,10, Own-child, White, Male,0,16,0
40, Some-college,10, Unmarried, Black, Female,0,49,0
47, Assoc-voc,11, Wife, White, Female,0,35,0
29, 12th,8, Not-in-family, White, Male,0,40,0
30, Some-college,10, Own-child, White, Male,0,45,0
24, 11th,7, Not-in-family, Asian-Pac-Islander, Male,0,45,0
39, HS-grad,9, Not-in-family, White, Male,0,40,0
60, Bachelors,13, Husband, White, Male,0,40,0
20, Some-college,10, Not-in-family, White, Female,0,56,0
52, HS-grad,9, Husband, White, Male,2105,40,0
31, Assoc-voc,11, Husband, White, Male,0,60,1
34, HS-grad,9, Husband, White, Male,0,30,0
35, Some-college,10, Husband, White, Male,0,40,0
48, HS-grad,9, Husband, White, Male,0,45,0
18, 11th,7, Own-child, White, Male,0,20,0
41, Assoc-voc,11, Husband, White, Male,0,70,1
23, HS-grad,9, Wife, White, Female,0,40,0
21, HS-grad,9, Own-child, White, Male,0,40,0
42, HS-grad,9, Unmarried, White, Female,0,40,0
22, HS-grad,9, Not-in-family, White, Female,0,40,0
47, Some-college,10, Other-relative, White, Male,0,45,0
19, Some-college,10, Own-child, White, Female,0,25,0
45, HS-grad,9, Not-in-family, White, Female,4865,40,0
41, Masters,14, Not-in-family, White, Female,0,40,0
42, Assoc-acdm,12, Husband, White, Male,0,40,1
45, Masters,14, Unmarried, White, Male,7430,70,1
42, Bachelors,13, Husband, Black, Male,0,40,1
31, Prof-school,15, Not-in-family, White, Female,0,99,0
28, Some-college,10, Not-in-family, White, Male,0,50,0
36, Some-college,10, Unmarried, White, Female,0,40,0
34, Prof-school,15, Husband, White, Male,0,55,1
20, 12th,8, Own-child, White, Male,0,40,0
50, HS-grad,9, Not-in-family, White, Male,0,60,0
56, 5th-6th,3, Husband, Black, Male,0,40,0
26, Bachelors,13, Not-in-family, White, Female,0,45,0
54, 10th,6, Unmarried, White, Female,0,43,0
31, Some-college,10, Not-in-family, Black, Male,0,40,0
26, Some-college,10, Husband, White, Male,7298,55,1
40, Bachelors,13, Husband, White, Male,0,45,0
46, Masters,14, Husband, White, Male,0,40,1
59, HS-grad,9, Husband, White, Male,0,24,1
44, Masters,14, Husband, White, Male,0,40,0
45, 10th,6, Husband, White, Male,2829,40,0
20, Some-college,10, Own-child, White, Female,0,18,0
54, Assoc-acdm,12, Husband, White, Male,0,40,1
58, Some-college,10, Husband, White, Male,0,40,1
33, Bachelors,13, Husband, White, Male,0,55,1
22, HS-grad,9, Own-child, White, Female,0,40,0
28, Bachelors,13, Husband, White, Male,0,50,0
40, HS-grad,9, Not-in-family, White, Female,0,40,0
46, Some-college,10, Wife, White, Female,0,40,1
41, Some-college,10, Not-in-family, White, Female,0,20,0
42, HS-grad,9, Husband, White, Male,0,40,0
25, HS-grad,9, Husband, White, Male,0,40,0
57, Some-college,10, Husband, White, Male,0,40,1
30, Some-college,10, Husband, White, Male,0,40,1
23, HS-grad,9, Own-child, Black, Male,0,32,0
26, Bachelors,13, Not-in-family, Asian-Pac-Islander, Male,0,35,0
51, 10th,6, Not-in-family, Black, Female,0,35,0
24, HS-grad,9, Husband, White, Male,0,40,0
28, HS-grad,9, Not-in-family, White, Female,0,25,0
26, HS-grad,9, Not-in-family, White, Male,0,40,0
44, Masters,14, Wife, White, Female,0,45,0
32, Masters,14, Not-in-family, White, Female,0,45,1
36, HS-grad,9, Unmarried, White, Female,0,24,0
47, Some-college,10, Unmarried, White, Male,0,50,0
24, Some-college,10, Husband, Amer-Indian-Eskimo, Male,0,40,0
32, Some-college,10, Unmarried, Black, Female,0,40,0
60, Masters,14, Not-in-family, White, Male,0,50,0
21, Some-college,10, Own-child, White, Male,0,40,0
25, HS-grad,9, Not-in-family, White, Female,0,40,0
49, HS-grad,9, Unmarried, White, Female,0,40,0
27, Bachelors,13, Own-child, White, Female,0,40,0
23, Bachelors,13, Not-in-family, White, Female,0,45,0
23, 10th,6, Not-in-family, White, Male,0,60,0
49, Bachelors,13, Husband, White, Male,5178,40,1
42, HS-grad,9, Unmarried, White, Female,0,30,0
50, Masters,14, Husband, White, Male,0,60,1
46, Some-college,10, Own-child, White, Male,0,40,0
48, Some-college,10, Other-relative, Black, Female,0,40,0
34, Bachelors,13, Not-in-family, Amer-Indian-Eskimo, Male,0,60,1
39, 9th,5, Husband, White, Male,0,40,0
33, Assoc-voc,11, Husband, White, Male,0,50,0
31, Assoc-voc,11, Husband, White, Male,0,38,0
56, Some-college,10, Not-in-family, White, Female,0,40,0
34, Bachelors,13, Not-in-family, Asian-Pac-Islander, Female,0,40,0
37, Bachelors,13, Not-in-family, White, Male,0,40,0
19, 11th,7, Own-child, White, Male,0,20,0
33, 10th,6, Not-in-family, White, Male,0,40,0
35, HS-grad,9, Husband, White, Male,0,35,0
30, HS-grad,9, Not-in-family, White, Female,0,40,0
47, Some-college,10, Not-in-family, Black, Male,0,40,0
29, Assoc-voc,11, Husband, White, Male,0,40,0
30, Bachelors,13, Not-in-family, White, Female,0,50,0
31, Some-college,10, Own-child, White, Female,0,37,0
32, Assoc-acdm,12, Unmarried, White, Female,0,40,0
51, 5th-6th,3, Husband, Black, Male,0,8,0
50, HS-grad,9, Not-in-family, White, Male,0,40,0
20, Some-college,10, Own-child, White, Female,0,38,0
36, HS-grad,9, Husband, White, Male,0,60,0
22, Bachelors,13, Own-child, White, Female,0,35,0
27, Bachelors,13, Husband, White, Male,0,45,0
35, Bachelors,13, Husband, White, Male,15024,50,1
36, Some-college,10, Unmarried, Black, Female,0,40,0
45, Masters,14, Husband, White, Male,0,50,1
19, HS-grad,9, Own-child, White, Male,0,40,0
53, 7th-8th,4, Husband, White, Male,0,99,0
36, 9th,5, Own-child, White, Male,0,50,1
27, Assoc-voc,11, Wife, White, Female,0,36,1
27, Some-college,10, Husband, White, Male,2829,70,0
43, HS-grad,9, Unmarried, White, Female,0,40,0
32, Assoc-acdm,12, Husband, White, Male,0,40,0
72, Assoc-voc,11, Unmarried, White, Female,6723,25,0
27, Assoc-voc,11, Own-child, White, Female,0,40,0
57, 7th-8th,4, Unmarried, Black, Female,0,40,0
35, 11th,7, Not-in-family, Black, Male,0,40,0
19, 10th,6, Own-child, White, Male,0,39,0
73, 7th-8th,4, Not-in-family, Asian-Pac-Islander, Female,0,40,0
30, HS-grad,9, Husband, White, Male,0,50,0
69, 11th,7, Not-in-family, White, Female,0,20,0
32, Bachelors,13, Not-in-family, White, Female,0,40,0
47, HS-grad,9, Husband, White, Male,0,40,1
75, Some-college,10, Husband, White, Male,0,13,0
39, Some-college,10, Not-in-family, White, Male,0,60,1
23, HS-grad,9, Other-relative, Black, Female,0,25,0
18, 10th,6, Own-child, Black, Male,0,10,0
46, Assoc-acdm,12, Husband, White, Male,0,38,1
31, Some-college,10, Husband, Amer-Indian-Eskimo, Male,0,40,0
22, 7th-8th,4, Husband, White, Male,2580,40,0
47, Masters,14, Husband, Asian-Pac-Islander, Male,15024,40,1
35, HS-grad,9, Husband, White, Male,0,45,0
30, Doctorate,16, Husband, Asian-Pac-Islander, Male,0,40,1
51, Assoc-voc,11, Unmarried, White, Female,0,40,0
24, HS-grad,9, Husband, White, Male,0,50,0
22, Some-college,10, Own-child, White, Female,0,40,0
44, Some-college,10, Own-child, White, Male,0,50,0
54, HS-grad,9, Husband, White, Male,15024,50,1
50, Masters,14, Wife, White, Female,0,40,1
32, HS-grad,9, Husband, White, Male,2829,40,0
52, HS-grad,9, Husband, Amer-Indian-Eskimo, Male,0,40,1
42, Doctorate,16, Husband, White, Male,0,50,0
60, Some-college,10, Unmarried, White, Female,0,27,0
24, Bachelors,13, Not-in-family, White, Male,0,40,0
67, 5th-6th,3, Husband, White, Male,0,40,0
48, HS-grad,9, Not-in-family, White, Male,0,40,0
29, Bachelors,13, Not-in-family, White, Female,0,55,0
23, Some-college,10, Own-child, Black, Female,0,40,0
26, Bachelors,13, Own-child, White, Female,0,40,0
50, HS-grad,9, Not-in-family, Black, Male,0,40,0
35, HS-grad,9, Husband, White, Male,0,40,1
30, HS-grad,9, Not-in-family, Black, Male,0,46,0
38, HS-grad,9, Not-in-family, White, Female,0,25,0
32, Some-college,10, Husband, Black, Male,0,16,0
48, HS-grad,9, Not-in-family, White, Female,2463,40,0
39, Assoc-acdm,12, Not-in-family, White, Male,0,59,0
40, HS-grad,9, Not-in-family, Black, Male,0,40,0
30, Bachelors,13, Unmarried, White, Female,0,55,1
42, HS-grad,9, Not-in-family, White, Male,0,40,0
31, HS-grad,9, Unmarried, White, Female,0,40,0
31, HS-grad,9, Not-in-family, White, Male,0,45,0
19, HS-grad,9, Own-child, White, Male,0,30,0
30, HS-grad,9, Husband, Black, Male,0,45,0
20, Some-college,10, Own-child, Black, Male,0,40,0
32, Assoc-acdm,12, Husband, White, Male,0,40,1
32, Bachelors,13, Unmarried, White, Female,0,32,0
39, Prof-school,15, Husband, White, Male,99999,65,1
26, Some-college,10, Not-in-family, White, Male,0,40,0
30, HS-grad,9, Unmarried, White, Female,0,54,0
30, Assoc-acdm,12, Not-in-family, White, Male,4787,50,1
54, Doctorate,16, Husband, White, Male,0,50,1
49, Bachelors,13, Husband, White, Male,0,50,1
31, 10th,6, Husband, White, Male,0,40,0
22, Some-college,10, Own-child, White, Female,0,30,0
20, Some-college,10, Own-child, White, Male,0,40,0
31, HS-grad,9, Husband, Amer-Indian-Eskimo, Male,0,40,1
30, Bachelors,13, Wife, White, Female,0,40,1
38, Some-college,10, Unmarried, White, Female,0,40,0
35, Some-college,10, Unmarried, White, Female,0,25,0
26, Bachelors,13, Own-child, Black, Female,0,40,0
25, 11th,7, Not-in-family, White, Male,0,99,0
20, Assoc-acdm,12, Not-in-family, White, Male,0,30,0
41, Some-college,10, Husband, Black, Male,3137,40,0
33, HS-grad,9, Husband, White, Male,0,40,0
69, 7th-8th,4, Other-relative, White, Male,1848,10,0
50, HS-grad,9, Other-relative, White, Female,0,48,0
37, Assoc-voc,11, Husband, White, Male,0,40,0
26, Bachelors,13, Not-in-family, White, Male,0,50,0
63, Bachelors,13, Husband, White, Male,0,40,1
31, Assoc-acdm,12, Husband, White, Male,0,55,0
67, Some-college,10, Husband, White, Male,0,8,0
46, Prof-school,15, Husband, White, Male,0,60,1
32, Assoc-voc,11, Husband, White, Male,0,40,0
23, Some-college,10, Own-child, White, Male,0,40,0
34, Bachelors,13, Husband, White, Male,0,60,1
55, Some-college,10, Husband, White, Male,0,24,1
64, 7th-8th,4, Husband, White, Male,0,25,0
37, Bachelors,13, Husband, Other, Male,7298,50,1
51, Bachelors,13, Husband, White, Male,0,40,0
43, Masters,14, Unmarried, White, Female,0,40,1
38, Masters,14, Husband, Black, Male,99999,60,1
22, Some-college,10, Own-child, White, Male,0,25,0
33, HS-grad,9, Unmarried, Black, Female,0,40,0
43, Bachelors,13, Wife, White, Female,0,7,1
18, 12th,8, Own-child, White, Male,0,18,0
25, Assoc-voc,11, Not-in-family, White, Male,27828,40,1
31, HS-grad,9, Unmarried, Black, Female,0,34,0
29, Some-college,10, Unmarried, Black, Female,0,40,0
36, Bachelors,13, Husband, White, Male,0,50,1
25, Bachelors,13, Not-in-family, White, Male,0,40,0
58, Some-college,10, Unmarried, White, Female,0,42,0
21, Some-college,10, Not-in-family, White, Male,0,40,0
58, Bachelors,13, Husband, White, Male,7688,30,1
33, HS-grad,9, Own-child, White, Male,0,35,0
26, Some-college,10, Husband, White, Male,0,45,1
28, Some-college,10, Not-in-family, White, Male,0,46,0
43, HS-grad,9, Not-in-family, White, Male,0,40,0
40, HS-grad,9, Husband, White, Male,0,45,0
37, HS-grad,9, Unmarried, White, Female,0,40,0
19, HS-grad,9, Own-child, White, Male,0,30,0
34, Bachelors,13, Not-in-family, White, Female,0,62,1
45, Bachelors,13, Unmarried, White, Female,0,48,1
47, HS-grad,9, Husband, White, Male,0,30,1
41, Some-college,10, Husband, White, Male,0,48,1
33, Bachelors,13, Husband, Black, Male,0,70,1
31, 9th,5, Husband, White, Male,0,40,0
43, Bachelors,13, Husband, White, Male,0,50,0
65, Some-college,10, Wife, White, Female,0,45,0
42, Some-college,10, Husband, White, Male,0,50,0
24, Some-college,10, Own-child, White, Female,0,40,0
55, Masters,14, Husband, White, Male,0,40,1
33, Bachelors,13, Husband, White, Male,0,50,1
26, HS-grad,9, Husband, White, Male,0,45,0
44, Some-college,10, Husband, White, Male,7688,45,1
32, Some-college,10, Husband, White, Male,0,45,0
56, Bachelors,13, Husband, White, Male,0,50,1
39, Some-college,10, Own-child, White, Female,2174,45,0
35, 11th,7, Not-in-family, White, Male,0,90,0
23, Some-college,10, Not-in-family, White, Female,0,40,0
30, Some-college,10, Husband, White, Male,0,60,0
45, Some-college,10, Husband, White, Male,0,40,0
24, HS-grad,9, Husband, White, Male,0,50,0
20, 11th,7, Own-child, White, Male,0,40,0
24, 12th,8, Own-child, White, Female,0,38,0
53, Some-college,10, Husband, White, Male,7298,45,1
38, 10th,6, Husband, White, Male,3103,40,1
36, Some-college,10, Unmarried, Black, Female,6497,56,0
57, HS-grad,9, Husband, Black, Male,0,40,1
42, HS-grad,9, Husband, White, Male,0,40,0
42, Some-college,10, Husband, White, Male,0,40,0
24, Bachelors,13, Not-in-family, White, Female,0,40,0
64, Bachelors,13, Not-in-family, Black, Female,0,40,0
43, HS-grad,9, Husband, Other, Male,0,40,1
43, Prof-school,15, Husband, White, Male,0,30,1
53, Doctorate,16, Husband, White, Male,0,40,0
25, Bachelors,13, Wife, White, Female,0,25,0
29, Bachelors,13, Husband, White, Male,0,40,0
33, HS-grad,9, Husband, White, Male,0,40,0
27, HS-grad,9, Not-in-family, White, Female,0,40,0
21, Some-college,10, Own-child, White, Female,0,40,0
50, Masters,14, Husband, White, Male,7688,50,1
48, Prof-school,15, Husband, White, Male,0,45,1
50, HS-grad,9, Unmarried, White, Female,0,40,0
32, HS-grad,9, Not-in-family, Black, Female,0,40,0
42, Assoc-voc,11, Not-in-family, White, Female,0,40,0
69, Doctorate,16, Husband, White, Male,0,40,1
37, Masters,14, Husband, White, Male,0,50,1
30, Some-college,10, Husband, White, Male,0,40,1
26, Some-college,10, Not-in-family, White, Female,0,20,0
43, HS-grad,9, Not-in-family, White, Male,0,35,0
23, HS-grad,9, Not-in-family, White, Female,0,40,0
42, HS-grad,9, Wife, Black, Female,0,35,0
34, Assoc-voc,11, Husband, White, Male,7298,45,1
24, HS-grad,9, Other-relative, Black, Female,0,30,0
37, Bachelors,13, Own-child, White, Male,0,40,0
31, HS-grad,9, Own-child, White, Male,0,50,0
30, HS-grad,9, Husband, White, Male,3103,70,1
51, HS-grad,9, Unmarried, White, Male,0,52,0
43, HS-grad,9, Husband, White, Male,0,40,1
44, Assoc-acdm,12, Own-child, White, Female,0,45,0
73, Some-college,10, Husband, White, Male,0,6,1
40, Some-college,10, Husband, White, Male,0,40,1
23, Bachelors,13, Own-child, White, Female,0,40,0
39, Bachelors,13, Wife, White, Female,0,50,1
66, HS-grad,9, Wife, White, Female,0,20,0
44, 7th-8th,4, Husband, Other, Male,0,40,0
50, Some-college,10, Unmarried, White, Female,0,75,0
42, HS-grad,9, Husband, White, Male,0,40,0
34, HS-grad,9, Unmarried, Black, Female,0,35,0
30, 12th,8, Husband, White, Male,0,75,0
52, HS-grad,9, Husband, White, Male,0,40,0
19, 7th-8th,4, Own-child, White, Male,0,33,0
44, Some-college,10, Not-in-family, White, Male,0,40,0
47, HS-grad,9, Unmarried, White, Female,0,35,0
42, 11th,7, Husband, White, Male,0,45,0
32, HS-grad,9, Husband, White, Male,0,40,0
24, Bachelors,13, Own-child, Black, Male,0,15,0
37, HS-grad,9, Husband, White, Male,0,40,0
