age,education,education-num,relationship,race,gender,capital-gain,hours-per-week,income
38, Some-college,10, Not-in-family, Asian-Pac-Islander, Male,0,60,0
42, HS-grad,9, Wife, White, Female,0,40,1
31, Some-college,10, Wife, White, Female,0,40,1
46, 9th,5, Not-in-family, White, Female,0,40,0
53, Some-college,10, Not-in-family, White, Female,0,54,0
21, Assoc-acdm,12, Own-child, White, Male,0,15,0
48, HS-grad,9, Husband, White, Male,0,50,0
46, HS-grad,9, Wife, White, Female,3103,52,1
30, HS-grad,9, Husband, White, Male,0,45,0
24, HS-grad,9, Other-relative, Black, Male,0,40,0
32, 10th,6, Not-in-family, White, Male,0,50,0
30, HS-grad,9, Not-in-family, White, Female,0,40,0
57, Doctorate,16, Unmarried, White, Female,0,50,0
56, 7th-8th,4, Not-in-family, White, Male,0,40,0
27, HS-grad,9, Not-in-family, Black, Female,0,37,0
38, Bachelors,13, Husband, White, Male,0,40,0
19, HS-grad,9, Own-child, White, Male,0,40,0
61, Some-college,10, Husband, White, Male,0,50,1
49, Assoc-voc,11, Unmarried, White, Female,0,40,0
28, HS-grad,9, Husband, White, Male,0,38,0
50, Masters,14, Husband, White, Male,0,55,1
43, Bachelors,13, Husband, White, Male,0,84,1
34, HS-grad,9, Unmarried, Black, Female,0,48,0
28, 11th,7, Husband, White, Male,0,40,0
31, Some-college,10, Husband, White, Male,0,40,0
55, HS-grad,9, Unmarried, Black, Female,0,44,0
26, Bachelors,13, Wife, White, Female,0,45,1
51, Doctorate,16, Wife, Black, Female,0,40,1
35, HS-grad,9, Husband, White, Male,0,40,0
42, Assoc-acdm,12, Unmarried, Asian-Pac-Islander, Female,0,31,0
63, Doctorate,16, Husband, White, Male,0,12,0
31, Masters,14, Not-in-family, White, Male,0,30,0
22, HS-grad,9, Own-child, White, Male,0,20,0
67, HS-grad,9, Not-in-family, White, Male,0,60,0
50, 9th,5, Husband, White, Male,0,50,0
63, HS-grad,9, Unmarried, White, Female,0,24,0
31, HS-grad,9, Husband, White, Male,0,40,1
17, 11th,7, Own-child, White, Male,0,40,0
41, HS-grad,9, Husband, Black, Male,0,40,0
53, 7th-8th,4, Husband, White, Male,0,38,0
44, Some-college,10, Husband, Black, Male,0,99,0
24, Bachelors,13, Not-in-family, White, Male,0,40,0
35, Assoc-voc,11, Own-child, White, Male,0,35,0
61, Some-college,10, Wife, White, Female,0,40,1
31, Assoc-acdm,12, Other-relative, Asian-Pac-Islander, Female,0,40,0
44, Bachelors,13, Husband, White, Male,5178,40,1
56, HS-grad,9, Husband, White, Male,0,36,1
66, Assoc-acdm,12, Unmarried, White, Female,0,40,0
45, Some-college,10, Husband, Asian-Pac-Islander, Male,0,40,0
69, Bachelors,13, Husband, White, Male,20051,45,1
64, HS-grad,9, Husband, White, Male,0,40,0
38, HS-grad,9, Wife, White, Female,0,36,1
43, Some-college,10, Not-in-family, Black, Male,0,40,0
37, HS-grad,9, Not-in-family, White, Male,0,49,0
19, HS-grad,9, Own-child, White, Female,0,16,0
59, HS-grad,9, Husband, White, Male,0,40,0
50, Some-college,10, Husband, White, Male,0,40,0
33, Bachelors,13, Husband, White, Male,0,50,1
56, Some-college,10, Husband, White, Male,0,45,1
28, Assoc-voc,11, Husband, White, Male,0,40,0
27, HS-grad,9, Wife, White, Female,0,34,0
42, Masters,14, Husband, Asian-Pac-Islander, Male,0,40,0
34, HS-grad,9, Husband, White, Male,0,40,0
19, 11th,7, Own-child, White, Male,0,30,0
68, HS-grad,9, Husband, White, Male,0,40,1
28, Masters,14, Husband, White, Male,0,38,1
81, Some-college,10, Unmarried, White, Female,0,4,0
22, HS-grad,9, Own-child, White, Male,0,40,0
58, Assoc-acdm,12, Not-in-family, White, Female,0,40,0
31, Some-college,10, Not-in-family, White, Female,0,25,0
17, 11th,7, Own-child, White, Male,0,30,0
25, Some-college,10, Not-in-family, White, Male,10520,50,1
23, Some-college,10, Own-child, Asian-Pac-Islander, Female,0,23,0
25, 12th,8, Other-relative, White, Male,0,40,0
47, HS-grad,9, Not-in-family, White, Male,0,40,0
39, Bachelors,13, Wife, White, Female,0,60,1
44, HS-grad,9, Husband, White, Male,0,40,0
46, Assoc-voc,11, Husband, White, Male,0,40,1
38, Some-college,10, Husband, White, Male,0,35,0
23, HS-grad,9, Own-child, White, Male,0,30,0
34, Bachelors,13, Not-in-family, White, Female,0,35,0
33, HS-grad,9, Not-in-family, White, Male,0,40,1
38, HS-grad,9, Unmarried, White, Female,0,20,0
52, Assoc-voc,11, Husband, White, Male,0,40,0
50, HS-grad,9, Not-in-family, White, Female,0,33,0
38, Bachelors,13, Not-in-family, White, Female,0,45,1
35, Bachelors,13, Husband, White, Male,0,40,0
67, Doctorate,16, Husband, White, Male,10605,35,1
60, HS-grad,9, Husband, White, Male,7688,40,1
44, HS-grad,9, Other-relative, White, Female,0,15,0
38, HS-grad,9, Own-child, White, Male,0,50,0
29, HS-grad,9, Husband, White, Male,0,40,1
65, Masters,14, Husband, White, Male,5556,50,1
33, Assoc-acdm,12, Not-in-family, White, Female,0,40,0
29, HS-grad,9, Not-in-family, White, Male,0,40,0
18, 11th,7, Own-child, White, Female,0,30,0
43, Prof-school,15, Not-in-family, White, Male,0,40,0
42, Assoc-voc,11, Own-child, Amer-Indian-Eskimo, Female,0,40,0
42, HS-grad,9, Husband, White, Male,0,40,0
32, HS-grad,9, Husband, White, Male,0,30,0
36, Assoc-acdm,12, Not-in-family, White, Female,0,40,0
41, Bachelors,13, Husband, White, Male,0,40,1
30, Some-college,10, Own-child, White, Female,0,40,0
21, HS-grad,9, Own-child, White, Male,0,35,0
33, Some-college,10, Husband, Black, Male,0,40,1
19, Some-college,10, Own-child, White, Male,0,15,0
19, HS-grad,9, Own-child, White, Male,0,25,0
35, HS-grad,9, Not-in-family, White, Male,0,40,0
43, HS-grad,9, Unmarried, Black, Female,0,35,0
45, HS-grad,9, Husband, Black, Male,0,24,0
25, Bachelors,13, Own-child, Black, Male,0,50,0
39, Bachelors,13, Husband, White, Male,0,40,0
26, HS-grad,9, Not-in-family, White, Male,0,40,0
60, Masters,14, Husband, White, Male,0,10,0
52, Doctorate,16, Wife, White, Female,0,40,1
22, 12th,8, Unmarried, White, Male,0,30,0
23, Some-college,10, Own-child, White, Female,0,40,0
46, HS-grad,9, Wife, White, Female,0,40,0
34, Bachelors,13, Husband, White, Male,0,30,0
39, Bachelors,13, Husband, White, Male,0,50,1
38, HS-grad,9, Not-in-family, White, Female,0,40,0
56, Masters,14, Husband, White, Male,0,25,0
55, HS-grad,9, Not-in-family, White, Female,0,40,0
40, Some-college,10, Wife, White, Female,7688,40,1
23, Some-college,10, Not-in-family, White, Male,0,40,0
39, Bachelors,13, Not-in-family, White, Male,0,40,0
24, Bachelors,13, Husband, Black, Male,0,30,0
51, HS-grad,9, Husband, White, Male,0,40,1
47, Bachelors,13, Husband, White, Male,0,50,1
25, HS-grad,9, Not-in-family, White, Male,0,50,0
34, Prof-school,15, Husband, White, Male,0,55,1
18, 11th,7, Own-child, Black, Female,0,20,0
19, Some-college,10, Own-child, White, Female,0,28,0
32, Some-college,10, Unmarried, White, Male,0,40,0
49, HS-grad,9, Husband, White, Male,0,40,1
40, 7th-8th,4, Not-in-family, White, Female,0,8,0
43, HS-grad,9, Husband, White, Male,0,55,0
71, Masters,14, Husband, White, Male,99999,40,1
59, HS-grad,9, Unmarried, White, Male,0,40,0
32, Bachelors,13, Wife, White, Female,0,40,1
25, Bachelors,13, Not-in-family, White, Male,0,40,0
32, HS-grad,9, Husband, White, Male,0,40,0
17, 11th,7, Not-in-family, Black, Female,0,15,0
57, Prof-school,15, Husband, White, Male,0,35,1
17, 12th,8, Own-child, White, Male,0,15,0
27, Bachelors,13, Own-child, Asian-Pac-Islander, Female,0,40,0
41, HS-grad,9, Husband, White, Male,0,40,0
62, Doctorate,16, Husband, Amer-Indian-Eskimo, Male,0,40,1
19, 11th,7, Not-in-family, White, Female,0,25,0
41, 5th-6th,3, Unmarried, White, Female,0,40,0
39, Bachelors,13, Not-in-family, White, Male,0,50,1
30, HS-grad,9, Not-in-family, White, Male,0,40,0
37, Bachelors,13, Husband, White, Male,0,40,1
18, 11th,7, Own-child, White, Female,0,15,0
40, Bachelors,13, Husband, White, Male,0,45,1
38, Some-college,10, Husband, White, Male,0,60,1
24, HS-grad,9, Other-relative, White, Male,0,40,0
33, HS-grad,9, Husband, White, Male,0,50,0
48, Bachelors,13, Husband, White, Male,0,40,0
51, Bachelors,13, Husband, White, Male,0,40,1
48, HS-grad,9, Husband, White, Male,0,40,0
43, 7th-8th,4, Husband, White, Male,0,45,0
34, Prof-school,15, Own-child, White, Male,0,50,0
41, Assoc-voc,11, Not-in-family, White, Male,0,30,0
51, Prof-school,15, Not-in-family, White, Male,27828,60,1
25, HS-grad,9, Own-child, White, Male,0,40,0
20, HS-grad,9, Own-child, White, Male,0,50,0
61, HS-grad,9, Husband, White, Male,2829,45,0
35, Some-college,10, Not-in-family, White, Female,0,70,0
42, Masters,14, Unmarried, White, Female,0,40,0
26, HS-grad,9, Other-relative, White, Male,0,16,0
46, HS-grad,9, Husband, White, Male,0,50,0
39, Bachelors,13, Not-in-family, White, Male,0,40,1
18, 10th,6, Own-child, White, Male,0,40,0
29, Some-college,10, Own-child, Black, Male,0,80,0
39, Some-college,10, Unmarried, White, Male,0,40,1
47, HS-grad,9, Husband, White, Male,0,40,1
40, Some-college,10, Husband, White, Male,0,50,1
43, HS-grad,9, Husband, White, Male,0,40,1
32, HS-grad,9, Not-in-family, White, Male,0,40,0
31, 10th,6, Other-relative, White, Female,0,40,0
19, Some-college,10, Own-child, White, Male,0,35,0
44, Assoc-acdm,12, Husband, White, Male,0,40,1
46, Bachelors,13, Husband, White, Male,0,40,1
53, Masters,14, Husband, White, Male,0,50,1
43, Bachelors,13, Husband, White, Male,0,40,0
41, Bachelors,13, Not-in-family, White, Female,0,40,0
35, HS-grad,9, Unmarried, Black, Male,0,40,0
48, Bachelors,13, Husband, White, Male,0,45,0
28, Masters,14, Wife, White, Female,0,40,0
44, Bachelors,13, Unmarried, White, Female,0,32,0
20, Some-college,10, Own-child, White, Female,0,40,0
51, Prof-school,15, Not-in-family, White, Female,0,40,0
28, HS-grad,9, Unmarried, White, Male,0,50,0
36, Bachelors,13, Not-in-family, White, Male,0,60,0
28, HS-grad,9, Husband, White, Male,0,35,0
21, Some-college,10, Own-child, White, Male,0,40,0
34, Bachelors,13, Husband, White, Male,0,30,0
36, Some-college,10, Husband, White, Male,0,40,0
25, Assoc-acdm,12, Own-child, White, Female,0,80,0
31, HS-grad,9, Not-in-family, White, Male,0,43,0
44, HS-grad,9, Husband, White, Male,0,60,0
49, 11th,7, Unmarried, White, Male,0,40,0
40, HS-grad,9, Husband, White, Male,0,40,0
64, Doctorate,16, Husband, Asian-Pac-Islander, Male,0,40,1
54, Masters,14, Husband, White, Male,7688,40,1
27, Some-college,10, Husband, Asian-Pac-Islander, Male,0,55,0
18, Some-college,10, Own-child, White, Female,0,20,0
68, 9th,5, Husband, Black, Male,0,44,0
64, Doctorate,16, Not-in-family, White, Male,0,80,1
36, HS-grad,9, Husband, Amer-Indian-Eskimo, Male,0,40,0
21, HS-grad,9, Own-child, White, Male,0,24,0
22, Some-college,10, Own-child, White, Male,0,30,0
61, Bachelors,13, Husband, White, Male,0,40,0
24, Some-college,10, Own-child, White, Male,0,10,0
49, Bachelors,13, Husband, White, Male,0,50,1
25, Some-college,10, Other-relative, White, Female,0,30,0
66, HS-grad,9, Husband, Black, Male,0,40,0
29, Some-college,10, Not-in-family, White, Male,0,45,0
22, HS-grad,9, Own-child, Black, Female,0,40,0
57, Some-college,10, Husband, Amer-Indian-Eskimo, Male,0,40,0
41, Bachelors,13, Not-in-family, White, Female,0,40,0
29, HS-grad,9, Husband, White, Male,0,40,1
20, Some-college,10, Unmarried, Black, Female,0,35,0
47, Prof-school,15, Husband, White, Male,0,45,1
22, HS-grad,9, Not-in-family, White, Female,0,55,0
59, Assoc-voc,11, Not-in-family, White, Male,0,50,1
42, Masters,14, Husband, Amer-Indian-Eskimo, Male,0,40,1
64, Some-college,10, Not-in-family, White, Female,0,35,0
29, HS-grad,9, Unmarried, Black, Male,0,40,0
25, Some-college,10, Not-in-family, White, Male,0,20,0
62, Some-college,10, Not-in-family, White, Female,0,40,0
44, Masters,14, Not-in-family, White, Male,10520,45,1
21, HS-grad,9, Not-in-family, White, Female,0,40,0
60, Some-college,10, Husband, White, Male,7298,40,1
46, 10th,6, Unmarried, Black, Male,0,40,0
44, Bachelors,13, Not-in-family, White, Male,0,40,1
21, HS-grad,9, Own-child, White, Female,0,19,0
18, 11th,7, Own-child, White, Male,0,18,0
39, Bachelors,13, Wife, White, Female,5013,32,0
33, Masters,14, Husband, White, Male,0,45,1
63, 1st-4th,2, Not-in-family, White, Male,0,40,0
52, HS-grad,9, Husband, White, Male,0,52,1
17, 9th,5, Own-child, Black, Male,0,22,0
45, Prof-school,15, Husband, White, Male,0,50,1
31, HS-grad,9, Own-child, White, Male,0,40,0
35, Some-college,10, Husband, White, Male,0,40,0
31, HS-grad,9, Husband, White, Male,0,40,1
51, Some-college,10, Not-in-family, White, Female,0,40,0
48, HS-grad,9, Husband, White, Male,0,60,0
28, HS-grad,9, Husband, Amer-Indian-Eskimo, Male,0,40,0
42, HS-grad,9, Husband, White, Male,0,40,0
38, Some-college,10, Unmarried, White, Female,0,40,0
43, Bachelors,13, Husband, White, Male,0,40,1
30, HS-grad,9, Husband, White, Male,0,40,0
24, 12th,8, Other-relative, White, Male,0,55,0
46, Bachelors,13, Husband, White, Male,0,60,1
50, 10th,6, Husband, White, Male,0,60,0
22, HS-grad,9, Other-relative, White, Male,0,35,0
18, HS-grad,9, Own-child, Black, Male,0,15,0
53, Bachelors,13, Husband, White, Male,0,45,1
40, Bachelors,13, Husband, White, Male,0,44,1
36, Doctorate,16, Husband, White, Male,0,35,0
32, Bachelors,13, Husband, White, Male,0,43,1
39, HS-grad,9, Own-child, White, Male,0,12,0
46, HS-grad,9, Husband, White, Male,0,40,0
26, Bachelors,13, Not-in-family, White, Male,0,42,0
19, Some-college,10, Own-child, White, Male,0,15,0
24, HS-grad,9, Not-in-family, White, Female,0,40,0
28, Masters,14, Own-child, White, Male,0,40,0
25, Masters,14, Own-child, White, Female,0,40,0
44, Some-college,10, Husband, White, Male,0,40,1
38, HS-grad,9, Husband, White, Male,0,40,0
42, Masters,14, Not-in-family, White, Male,0,45,0
28, HS-grad,9, Own-child, White, Male,0,40,0
36, Bachelors,13, Other-relative, White, Male,0,50,0
47, Bachelors,13, Not-in-family, Black, Male,0,60,1
46, HS-grad,9, Husband, White, Male,3411,35,0
21, Some-college,10, Own-child, White, Female,0,40,0
19, HS-grad,9, Own-child, Black, Female,0,25,0
35, Bachelors,13, Not-in-family, White, Female,0,45,0
26, HS-grad,9, Husband, White, Male,0,40,0
21, Some-college,10, Not-in-family, White, Female,0,30,0
67, 7th-8th,4, Husband, White, Male,0,40,0
54, HS-grad,9, Unmarried, White, Male,0,40,1
26, Masters,14, Other-relative, White, Male,0,25,0
51, Bachelors,13, Not-in-family, White, Female,0,50,0
27, Some-college,10, Not-in-family, White, Male,0,45,0
27, HS-grad,9, Husband, White, Male,0,40,1
39, Some-college,10, Own-child, White, Female,0,40,0
32, Bachelors,13, Not-in-family, White, Female,0,48,1
52, HS-grad,9, Not-in-family, White, Male,0,40,0
21, Some-college,10, Husband, Black, Male,0,40,0
27, HS-grad,9, Own-child, White, Male,0,38,0
46, 7th-8th,4, Not-in-family, White, Male,0,45,0
42, Assoc-voc,11, Husband, White, Male,0,30,0
79, Bachelors,13, Husband, White, Male,0,20,1
50, Bachelors,13, Wife, Amer-Indian-Eskimo, Female,0,40,1
19, HS-grad,9, Own-child, Black, Female,0,20,0
43, Some-college,10, Other-relative, White, Male,2174,40,0
51, Masters,14, Husband, White, Male,0,60,0
45, Some-college,10, Husband, White, Male,7298,50,1
65, HS-grad,9, Not-in-family, White, Male,991,20,0
66, Bachelors,13, Husband, White, Male,0,5,1
36, Assoc-voc,11, Husband, White, Male,0,99,0
26, Assoc-acdm,12, Own-child, White, Female,0,36,0
28, Some-college,10, Not-in-family, Black, Male,0,50,0
39, Prof-school,15, Husband, White, Male,0,45,1
43, Some-college,10, Husband, White, Male,0,60,0
20, HS-grad,9, Own-child, White, Female,0,40,0
29, Some-college,10, Unmarried, White, Male,0,40,0
32, Bachelors,13, Husband, White, Male,0,50,1
44, Bachelors,13, Not-in-family, White, Female,3325,40,0
18, Some-college,10, Own-child, Asian-Pac-Islander, Female,0,40,0
60, Some-college,10, Husband, White, Male,0,40,0
34, HS-grad,9, Husband, White, Male,0,40,1
60, HS-grad,9, Not-in-family, White, Female,0,40,0
38, 11th,7, Unmarried, White, Female,0,40,0
29, Assoc-voc,11, Husband, White, Male,0,40,0
41, Some-college,10, Not-in-family, White, Male,0,40,0
49, Bachelors,13, Not-in-family, White, Female,0,40,0
37, 5th-6th,3, Unmarried, White, Female,0,40,0
37, Doctorate,16, Not-in-family, White, Female,0,60,1
43, Some-college,10, Husband, White, Male,0,38,1
41, Masters,14, Not-in-family, White, Female,4650,55,0
37, HS-grad,9, Unmarried, Black, Female,0,40,0
19, 9th,5, Other-relative, White, Male,0,60,0
29, Some-college,10, Husband, White, Male,0,35,0
40, HS-grad,9, Husband, White, Male,0,15,0
53, 7th-8th,4, Husband, White, Male,0,40,1
27, Bachelors,13, Husband, White, Male,0,55,0
44, HS-grad,9, Husband, White, Male,7298,50,1
29, Assoc-acdm,12, Unmarried, White, Female,0,38,0
25, 5th-6th,3, Husband, Other, Male,0,40,0
38, HS-grad,9, Husband, White, Male,0,55,0
48, Bachelors,13, Husband, White, Male,0,50,1
18, Some-college,10, Own-child, White, Female,0,12,0
50, HS-grad,9, Unmarried, White, Male,0,50,0
37, HS-grad,9, Wife, White, Female,0,40,1
48, Bachelors,13, Unmarried, White, Female,0,20,0
50, Some-college,10, Not-in-family, White, Male,0,32,0
74, HS-grad,9, Husband, White, Male,6767,6,0
24, Some-college,10, Own-child, White, Female,0,30,0
34, Some-college,10, Husband, Black, Male,0,40,1
19, Some-college,10, Own-child, White, Male,0,40,0
39, HS-grad,9, Own-child, White, Male,0,40,0
40, Some-college,10, Not-in-family, White, Female,0,40,0
30, HS-grad,9, Unmarried, White, Female,0,40,0
27, HS-grad,9, Not-in-family, White, Male,0,40,0
23, 9th,5, Not-in-family, White, Female,0,35,0
68, 7th-8th,4, Not-in-family, White, Female,0,40,0
46, Some-college,10, Husband, White, Male,0,40,1
24, Bachelors,13, Own-child, White, Female,0,50,0
18, 12th,8, Own-child, White, Male,0,20,0
50, Doctorate,16, Husband, White, Male,0,60,1
42, 11th,7, Husband, White, Male,0,40,0
42, 9th,5, Husband, White, Male,0,40,0
37, Assoc-voc,11, Husband, White, Male,3471,40,0
57, Some-college,10, Not-in-family, White, Female,0,16,0
27, Bachelors,13, Husband, Asian-Pac-Islander, Male,0,40,1
31, 10th,6, Husband, White, Male,0,40,0
34, Masters,14, Unmarried, White, Female,0,40,0
55, HS-grad,9, Other-relative, White, Female,0,40,0
56, 11th,7, Husband, White, Male,0,40,0
36, Bachelors,13, Wife, White, Female,0,38,0
35, Some-college,10, Own-child, White, Male,0,40,0
63, Masters,14, Not-in-family, White, Female,0,3,0
28, Masters,14, Not-in-family, White, Male,0,50,0
38, Bachelors,13, Not-in-family, White, Male,0,40,0
30, HS-grad,9, Husband, White, Male,0,60,0
18, Some-college,10, Own-child, White, Female,0,20,0
35, Assoc-voc,11, Husband, White, Male,0,40,1
53, HS-grad,9, Not-in-family, White, Female,0,40,0
46, Prof-school,15, Unmarried, White, Female,0,40,0
45, Some-college,10, Husband, White, Male,0,40,0
35, 10th,6, Husband, Asian-Pac-Islander, Male,0,60,0
41, HS-grad,9, Own-child, White, Male,0,40,0
60, HS-grad,9, Husband, White, Male,0,70,1
18, Some-college,10, Own-child, White, Male,0,15,0
19, HS-grad,9, Own-child, White, Male,0,40,0
24, HS-grad,9, Husband, White, Male,0,50,0
56, Bachelors,13, Husband, White, Male,15024,40,1
28, HS-grad,9, Not-in-family, White, Male,0,70,0
29, HS-grad,9, Not-in-family, White, Male,0,32,0
35, Some-college,10, Own-child, White, Male,0,40,0
27, Some-college,10, Unmarried, White, Female,0,40,0
55, Doctorate,16, Husband, White, Male,0,55,1
18, HS-grad,9, Own-child, White, Male,0,35,0
53, HS-grad,9, Not-in-family, White, Male,0,40,0
26, Masters,14, Husband, White, Male,0,20,0
55, Some-college,10, Husband, White, Male,0,40,1
45, Some-college,10, Husband, White, Male,0,40,1
28, HS-grad,9, Own-child, White, Male,0,40,0
32, Bachelors,13, Husband, White, Male,0,40,1
27, HS-grad,9, Own-child, White, Male,0,40,0
35, HS-grad,9, Not-in-family, White, Female,0,40,0
36, HS-grad,9, Unmarried, White, Female,0,37,0
41, Bachelors,13, Husband, White, Male,15024,45,1
23, Bachelors,13, Own-child, White, Male,0,20,0
22, 12th,8, Other-relative, White, Male,0,40,0
36, Prof-school,15, Unmarried, White, Male,25236,40,1
65, Bachelors,13, Husband, White, Male,0,40,1
59, HS-grad,9, Husband, White, Male,0,41,1
25, HS-grad,9, Own-child, White, Female,0,40,0
33, Some-college,10, Husband, White, Male,0,40,1
31, Some-college,10, Husband, White, Male,0,40,0
50, Bachelors,13, Husband, White, Male,0,40,1
49, Some-college,10, Husband, White, Male,0,50,1
43, Bachelors,13, Unmarried, White, Female,0,40,0
23, Some-college,10, Other-relative, White, Female,0,40,0
34, Masters,14, Husband, Asian-Pac-Islander, Male,3103,40,1
23, Some-college,10, Own-child, Black, Female,0,40,0
63, 10th,6, Husband, White, Male,0,40,0
33, HS-grad,9, Not-in-family, White, Male,0,40,0
51, Bachelors,13, Unmarried, White, Male,0,50,0
31, HS-grad,9, Not-in-family, White, Male,0,45,0
32, Some-college,10, Own-child, White, Female,2597,40,0
48, Some-college,10, Husband, White, Male,0,40,1
31, Some-college,10, Not-in-family, Black, Female,0,36,0
47, Assoc-voc,11, Husband, White, Male,0,40,1
54, Some-college,10, Husband, White, Male,0,40,1
23, Some-college,10, Not-in-family, White, Male,0,40,0
34, HS-grad,9, Husband, White, Male,0,40,1
46, 11th,7, Wife, Black, Female,0,35,1
34, Assoc-acdm,12, Not-in-family, White, Male,0,50,1
31, HS-grad,9, Not-in-family, White, Male,0,50,0
41, HS-grad,9, Husband, White, Male,0,40,0
41, HS-grad,9, Own-child, White, Female,0,40,0
27, Assoc-voc,11, Other-relative, White, Male,0,30,0
30, 11th,7, Own-child, Black, Female,0,40,0
23, Some-college,10, Own-child, White, Male,0,40,0
24, Assoc-acdm,12, Own-child, White, Female,0,20,0
59, Assoc-acdm,12, Husband, White, Male,0,40,0
56, HS-grad,9, Husband, White, Male,5013,40,0
35, HS-grad,9, Husband, Amer-Indian-Eskimo, Male,0,40,0
59, HS-grad,9, Husband, White, Male,0,45,0
47, Assoc-voc,11, Husband, White, Male,0,40,1
51, HS-grad,9, Not-in-family, White, Female,0,44,0
42, Bachelors,13, Unmarried, White, Female,0,45,0
29, Some-college,10, Own-child, White, Female,0,40,0
23, HS-grad,9, Unmarried, White, Male,0,45,0
43, HS-grad,9, Husband, White, Male,0,60,0
46, Some-college,10, Husband, White, Male,0,40,0
30, Some-college,10, Not-in-family, White, Female,0,40,0
23, Some-college,10, Own-child, White, Female,0,20,0
29, Masters,14, Not-in-family, White, Female,0,35,0
33, HS-grad,9, Not-in-family, White, Female,0,45,0
33, HS-grad,9, Husband, Black, Male,2105,40,0
46, Some-college,10, Unmarried, White, Female,0,45,0
35, Some-college,10, Not-in-family, Black, Female,0,40,0
36, Bachelors,13, Husband, White, Male,0,40,1
25, HS-grad,9, Unmarried, White, Female,0,37,0
35, Bachelors,13, Husband, White, Male,0,40,0
30, 7th-8th,4, Unmarried, White, Male,0,42,0
39, Some-college,10, Husband, Asian-Pac-Islander, Male,0,84,1
37, Some-college,10, Husband, White, Male,0,55,0
22, HS-grad,9, Not-in-family, White, Male,0,42,0
25, HS-grad,9, Husband, White, Male,0,60,0
50, HS-grad,9, Wife, Black, Female,0,40,0
64, Prof-school,15, Husband, White, Male,15024,45,1
33, Assoc-voc,11, Not-in-family, White, Male,0,45,0
59, 5th-6th,3, Husband, White, Male,0,40,0
24, HS-grad,9, Not-in-family, White, Female,0,40,0
41, Bachelors,13, Husband, White, Male,0,55,0
38, 9th,5, Own-child, White, Female,0,12,0
60, Bachelors,13, Own-child, White, Male,0,60,0
19, HS-grad,9, Unmarried, White, Male,0,30,0
23, Some-college,10, Other-relative, White, Male,0,40,0
57, Masters,14, Husband, White, Male,99999,40,1
36, Masters,14, Husband, White, Male,0,40,1
17, 10th,6, Own-child, White, Male,0,40,0
24, Bachelors,13, Own-child, White, Male,0,40,0
32, HS-grad,9, Husband, White, Male,0,50,1
27, Bachelors,13, Husband, White, Male,0,45,1
43, Assoc-voc,11, Own-child, White, Female,0,55,0
21, Some-college,10, Own-child, White, Male,0,40,0
54, Assoc-voc,11, Not-in-family, White, Female,0,40,0
22, HS-grad,9, Husband, White, Male,0,45,0
29, HS-grad,9, Not-in-family, White, Male,0,50,0
22, 12th,8, Not-in-family, Amer-Indian-Eskimo, Male,0,50,0
37, Bachelors,13, Husband, White, Male,0,50,1
38, Doctorate,16, Husband, White, Male,0,50,1
34, Some-college,10, Husband, White, Male,0,40,0
45, Some-college,10, Husband, White, Male,0,84,1
28, 1st-4th,2, Not-in-family, White, Female,0,40,0
68, Doctorate,16, Not-in-family, White, Female,0,40,0
36, HS-grad,9, Husband, Asian-Pac-Islander, Male,0,40,0
20, 9th,5, Unmarried, White, Male,0,30,0
24, Some-college,10, Own-child, White, Female,0,45,0
38, Some-college,10, Unmarried, White, Female,0,40,0
32, Bachelors,13, Not-in-family, White, Female,0,40,0
34, Some-college,10, Husband, White, Male,7298,50,1
47, HS-grad,9, Not-in-family, White, Female,2174,40,0
28, Bachelors,13, Not-in-family, White, Female,0,50,0
32, Prof-school,15, Husband, White, Male,0,40,1
58, HS-grad,9, Husband, White, Male,0,40,0
64, Prof-school,15, Husband, White, Male,99999,35,1
38, Some-college,10, Own-child, White, Female,0,50,0
43, HS-grad,9, Not-in-family, White, Female,0,40,0
28, 12th,8, Not-in-family, White, Male,0,40,0
21, Some-college,10, Own-child, White, Male,0,40,0
23, Bachelors,13, Own-child, Asian-Pac-Islander, Female,0,20,0
25, 9th,5, Own-child, Black, Male,2907,40,0
41, HS-grad,9, Not-in-family, Black, Male,2354,40,0
24, HS-grad,9, Not-in-family, White, Female,0,36,0
41, Some-college,10, Husband, Black, Male,0,40,0
27, Bachelors,13, Husband, White, Male,0,40,0
54, 7th-8th,4, Unmarried, White, Male,0,30,0
28, HS-grad,9, Own-child, White, Female,0,25,0
29, 7th-8th,4, Husband, White, Male,0,40,0
36, HS-grad,9, Not-in-family, White, Male,0,30,0
41, Bachelors,13, Husband, Asian-Pac-Islander, Male,0,60,1
60, Some-college,10, Husband, White, Male,0,40,0
34, Masters,14, Husband, White, Male,0,38,0
32, HS-grad,9, Not-in-family, Black, Female,0,40,0
27, Some-college,10, Wife, White, Female,0,42,1
60, 10th,6, Husband, White, Male,0,40,0
39, Assoc-voc,11, Husband, White, Male,0,40,0
59, 12th,8, Other-relative, Black, Male,0,35,0
34, Doctorate,16, Husband, White, Male,0,32,1
36, Assoc-voc,11, Husband, White, Male,0,40,0
54, Some-college,10, Husband, White, Male,0,40,1
48, Assoc-voc,11, Husband, White, Male,0,40,1
19, 7th-8th,4, Own-child, White, Male,0,33,0
40, Prof-school,15, Husband, White, Male,0,40,1
25, HS-grad,9, Not-in-family, White, Male,0,45,0
